1 Chronicles 10:10	topic	the-temple	WEB=0	KJV=1:the temple	ASV=0
1 Chronicles 11:16	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Chronicles 11:17	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Chronicles 11:18	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Chronicles 11:26	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Chronicles 11:5	person	david	WEB=3:David	KJV=2:David	ASV=2:David
1 Chronicles 11:5	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Chronicles 11:7	person	david	WEB=2:David	KJV=1:David	ASV=1:David
1 Chronicles 11:7	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Chronicles 12:15	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Chronicles 12:27	person	aaron	WEB=1:Aaron	KJV=0	ASV=1:Aaron
1 Chronicles 12:37	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Chronicles 13:13	person	david	WEB=2:David	KJV=1:David	ASV=1:David
1 Chronicles 13:13	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Chronicles 13:6	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Chronicles 15:1	person	david	WEB=2:David	KJV=1:David	ASV=1:David
1 Chronicles 15:1	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Chronicles 15:24	person	jehoshaphat	WEB=0	KJV=1:Jehoshaphat	ASV=0
1 Chronicles 15:29	person	david	WEB=2:David	KJV=1:David	ASV=1:David
1 Chronicles 15:29	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Chronicles 17:5	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=1:tabernacle
1 Chronicles 18:6	location	damascus	WEB=1:Damascus	KJV=0	ASV=1:Damascus
1 Chronicles 19:17	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Chronicles 1:13	location	sidon	WEB=1:Sidon	KJV=0	ASV=1:Sidon
1 Chronicles 1:3	person	enoch	WEB=1:Enoch	KJV=0	ASV=1:Enoch
1 Chronicles 21:2	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
1 Chronicles 23:27	topic	levites	WEB=0	KJV=1:Levites	ASV=0
1 Chronicles 23:4	person	david	WEB=1:David	KJV=0	ASV=0
1 Chronicles 23:5	person	david	WEB=0	KJV=1:David	ASV=1:David
1 Chronicles 26:16	topic	casting-lots	WEB=0	KJV=1:the lot	ASV=0
1 Chronicles 26:30	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Chronicles 27:17	person	aaron	WEB=1:Aaron	KJV=0	ASV=1:Aaron
1 Chronicles 27:17	topic	levites	WEB=0	KJV=1:Levites	ASV=0
1 Chronicles 28:11	topic	the-temple	WEB=1:the temple	KJV=0	ASV=1:the temple
1 Chronicles 28:18	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Chronicles 29:29	person	samuel	WEB=1:Samuel	KJV=0	ASV=1:Samuel
1 Chronicles 2:4	person	perez	WEB=1:Perez	KJV=0	ASV=1:Perez
1 Chronicles 2:5	person	perez	WEB=1:Perez	KJV=0	ASV=1:Perez
1 Chronicles 2:50	location	bethlehem	WEB=1:Ephrathah	KJV=0	ASV=1:Ephrathah
1 Chronicles 2:51	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Chronicles 2:54	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Chronicles 3:17	person	shealtiel	WEB=1:Shealtiel	KJV=0	ASV=1:Shealtiel
1 Chronicles 3:23	person	hezekiah	WEB=0	KJV=1:Hezekiah	ASV=0
1 Chronicles 4:1	person	perez	WEB=1:Perez	KJV=0	ASV=1:Perez
1 Chronicles 4:17	person	ezra	WEB=0	KJV=1:Ezra	ASV=0
1 Chronicles 4:28	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
1 Chronicles 4:4	location	bethlehem	WEB=2:Bethlehem|Ephrathah	KJV=1:Bethlehem	ASV=1:Ephrathah
1 Chronicles 6:10	topic	the-temple	WEB=0	KJV=1:the temple	ASV=0
1 Chronicles 6:32	topic	tabernacle	WEB=2:Tent of Meeting|tabernacle	KJV=1:tabernacle	ASV=2:tabernacle|tent of meeting
1 Chronicles 6:33	person	samuel	WEB=1:Samuel	KJV=0	ASV=1:Samuel
1 Chronicles 6:49	topic	holy-of-holies	WEB=1:the most holy place	KJV=0	ASV=1:the most holy place
1 Chronicles 6:54	topic	casting-lots	WEB=0	KJV=1:the lot	ASV=0
1 Chronicles 6:77	topic	levites	WEB=1:Levites	KJV=0	ASV=1:Levites
1 Chronicles 6:78	location	jordan-river	WEB=2:the Jordan	KJV=0	ASV=2:the Jordan
1 Chronicles 7:27	person	joshua	WEB=0	KJV=1:Jehoshua	ASV=0
1 Chronicles 7:28	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Chronicles 7:29	poi	beth-shean	WEB=1:Beth Shean	KJV=0	ASV=0
1 Chronicles 8:27	person	elijah	WEB=1:Elijah	KJV=0	ASV=1:Elijah
1 Chronicles 9:19	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=0
1 Chronicles 9:2	topic	israelites	WEB=0	KJV=1:Israelites	ASV=0
1 Chronicles 9:2	topic	the-temple	WEB=1:the temple	KJV=0	ASV=0
1 Chronicles 9:23	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=0
1 Chronicles 9:4	person	perez	WEB=1:Perez	KJV=0	ASV=1:Perez
1 Corinthians 10:20	topic	demons	WEB=2:demons	KJV=0	ASV=2:demons
1 Corinthians 10:21	topic	demons	WEB=2:demons	KJV=0	ASV=2:demons
1 Corinthians 10:32	topic	gentiles	WEB=0	KJV=1:Gentiles	ASV=0
1 Corinthians 10:32	topic	greeks	WEB=1:Greeks	KJV=0	ASV=1:Greeks
1 Corinthians 11:25	topic	new-covenant	WEB=1:new covenant	KJV=0	ASV=1:new covenant
1 Corinthians 12:13	topic	gentiles	WEB=0	KJV=1:Gentiles	ASV=0
1 Corinthians 12:13	topic	greeks	WEB=1:Greeks	KJV=0	ASV=1:Greeks
1 Corinthians 12:2	topic	gentiles	WEB=0	KJV=1:Gentiles	ASV=1:Gentiles
1 Corinthians 12:3	person	holy-spirit	WEB=1:the Holy Spirit	KJV=2:Holy Ghost|Spirit of God	ASV=2:Spirit of God|the Holy Spirit
1 Corinthians 16:10	person	timothy	WEB=1:Timothy	KJV=0	ASV=1:Timothy
1 Corinthians 16:19	person	priscilla	WEB=1:Priscilla	KJV=1:Priscilla	ASV=0
1 Corinthians 16:22	person	jesus-of-nazareth	WEB=1:Jesus Christ	KJV=1:Jesus Christ	ASV=0
1 Corinthians 1:23	topic	gentiles	WEB=0	KJV=0	ASV=1:Gentiles
1 Corinthians 1:23	topic	greeks	WEB=1:Greeks	KJV=1:Greeks	ASV=0
1 Corinthians 2:11	person	holy-spirit	WEB=0	KJV=1:Spirit of God	ASV=1:Spirit of God
1 Corinthians 2:13	person	holy-spirit	WEB=1:the Holy Spirit	KJV=1:Holy Ghost	ASV=0
1 Corinthians 2:14	person	holy-spirit	WEB=0	KJV=1:Spirit of God	ASV=1:Spirit of God
1 Corinthians 3:16	person	holy-spirit	WEB=0	KJV=1:Spirit of God	ASV=1:Spirit of God
1 Corinthians 3:16	topic	the-temple	WEB=0	KJV=1:the temple	ASV=0
1 Corinthians 3:17	topic	the-temple	WEB=0	KJV=2:the temple	ASV=2:the temple
1 Corinthians 4:17	person	timothy	WEB=1:Timothy	KJV=0	ASV=1:Timothy
1 Corinthians 6:19	topic	the-temple	WEB=0	KJV=1:the temple	ASV=0
1 Corinthians 7:40	person	holy-spirit	WEB=0	KJV=1:Spirit of God	ASV=1:Spirit of God
1 John 2:13	person	satan	WEB=1:the evil one	KJV=0	ASV=1:the evil one
1 John 2:14	person	satan	WEB=1:the evil one	KJV=0	ASV=1:the evil one
1 John 3:12	person	satan	WEB=1:the evil one	KJV=0	ASV=1:the evil one
1 John 5:18	person	satan	WEB=1:the evil one	KJV=0	ASV=1:the evil one
1 John 5:19	person	satan	WEB=1:the evil one	KJV=0	ASV=1:the evil one
1 John 5:7	person	holy-spirit	WEB=0	KJV=1:Holy Ghost	ASV=0
1 Kings 11:27	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 11:27	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 11:33	location	moab	WEB=1:Moab	KJV=0	ASV=1:Moab
1 Kings 11:33	topic	moabites-and-ammonites	WEB=0	KJV=1:Moabites	ASV=0
1 Kings 11:43	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 11:43	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 12:29	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Kings 12:32	poi	bethel	WEB=2:Bethel	KJV=2:Bethel	ASV=0
1 Kings 12:33	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Kings 13:1	poi	bethel	WEB=0	KJV=1:Bethel	ASV=0
1 Kings 13:10	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Kings 13:11	poi	bethel	WEB=2:Bethel	KJV=2:Bethel	ASV=0
1 Kings 13:32	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Kings 13:4	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Kings 14:31	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 14:31	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 15:24	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 15:24	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 15:8	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 15:8	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 17:3	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Kings 17:5	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Kings 17:9	location	sidon	WEB=1:Sidon	KJV=0	ASV=1:Sidon
1 Kings 18:12	person	holy-spirit	WEB=0	KJV=1:Spirit of the LORD	ASV=0
1 Kings 19:20	person	elisha	WEB=1:Elisha	KJV=0	ASV=0
1 Kings 19:3	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
1 Kings 19:8	location	mount-sinai	WEB=1:Horeb	KJV=2:Horeb|mount of God	ASV=2:Horeb|mount of God
1 Kings 1:11	person	bathsheba	WEB=1:Bathsheba	KJV=1:Bathsheba	ASV=0
1 Kings 1:15	person	bathsheba	WEB=1:Bathsheba	KJV=1:Bathsheba	ASV=0
1 Kings 1:16	person	bathsheba	WEB=1:Bathsheba	KJV=1:Bathsheba	ASV=0
1 Kings 1:28	person	bathsheba	WEB=1:Bathsheba	KJV=1:Bathsheba	ASV=0
1 Kings 1:31	person	bathsheba	WEB=1:Bathsheba	KJV=1:Bathsheba	ASV=0
1 Kings 1:39	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=0
1 Kings 20:7	person	john-mark	WEB=0	KJV=1:Mark	ASV=1:Mark
1 Kings 21:10	person	satan	WEB=0	KJV=1:Belial	ASV=0
1 Kings 21:13	person	satan	WEB=0	KJV=2:Belial	ASV=0
1 Kings 22:24	person	holy-spirit	WEB=0	KJV=1:Spirit of the LORD	ASV=0
1 Kings 22:50	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 22:50	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 2:10	person	david	WEB=2:David	KJV=1:David	ASV=1:David
1 Kings 2:10	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 2:13	person	bathsheba	WEB=1:Bathsheba	KJV=1:Bathsheba	ASV=0
1 Kings 2:18	person	bathsheba	WEB=1:Bathsheba	KJV=1:Bathsheba	ASV=0
1 Kings 2:19	person	bathsheba	WEB=1:Bathsheba	KJV=1:Bathsheba	ASV=0
1 Kings 2:28	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=0
1 Kings 2:29	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=0
1 Kings 2:30	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=0
1 Kings 2:8	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Kings 3:1	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 3:1	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 4:12	poi	beth-shean	WEB=2:Beth Shean	KJV=0	ASV=0
1 Kings 4:25	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
1 Kings 6:23	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Kings 6:25	topic	cherubim	WEB=2:cherub|cherubim	KJV=1:cherub	ASV=2:cherub|cherubim
1 Kings 6:27	topic	cherubim	WEB=3:cherub|cherubim	KJV=1:cherub	ASV=3:cherub|cherubim
1 Kings 6:28	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Kings 6:29	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Kings 6:32	topic	cherubim	WEB=2:cherubim	KJV=0	ASV=2:cherubim
1 Kings 6:35	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Kings 7:29	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Kings 7:36	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Kings 7:46	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Kings 8:1	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 8:1	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Kings 8:4	topic	tabernacle	WEB=1:Tent of Meeting	KJV=2:tabernacle	ASV=1:tent of meeting
1 Kings 8:6	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Kings 8:7	topic	cherubim	WEB=2:cherubim	KJV=0	ASV=2:cherubim
1 Kings 9:24	person	david	WEB=1:David	KJV=0	ASV=0
1 Kings 9:24	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
1 Peter 2:12	topic	gentiles	WEB=0	KJV=1:Gentiles	ASV=1:Gentiles
1 Peter 4:14	person	holy-spirit	WEB=0	KJV=0	ASV=1:Spirit of God
1 Peter 5:10	person	jesus-of-nazareth	WEB=1:Christ Jesus	KJV=1:Christ Jesus	ASV=0
1 Peter 5:13	person	john-mark	WEB=1:Mark	KJV=0	ASV=1:Mark
1 Peter 5:14	person	jesus-of-nazareth	WEB=1:Christ Jesus	KJV=1:Christ Jesus	ASV=0
1 Samuel 10:27	person	satan	WEB=0	KJV=1:Belial	ASV=0
1 Samuel 10:3	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Samuel 10:6	person	holy-spirit	WEB=0	KJV=1:Spirit of the LORD	ASV=0
1 Samuel 11:6	person	holy-spirit	WEB=0	KJV=1:Spirit of God	ASV=1:Spirit of God
1 Samuel 13:16	location	gibeah	WEB=0	KJV=1:Gibeah	ASV=0
1 Samuel 13:2	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Samuel 13:7	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Samuel 14:5	location	gibeah	WEB=0	KJV=1:Gibeah	ASV=0
1 Samuel 15:27	person	saul-king-of-israel	WEB=1:Saul	KJV=0	ASV=1:Saul
1 Samuel 16:13	person	holy-spirit	WEB=0	KJV=1:Spirit of the LORD	ASV=0
1 Samuel 16:14	person	holy-spirit	WEB=0	KJV=1:Spirit of the LORD	ASV=0
1 Samuel 16:23	topic	demons	WEB=1:evil spirit	KJV=2:evil spirit	ASV=2:evil spirit
1 Samuel 16:4	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Samuel 17:12	location	bethlehem	WEB=1:Bethlehem	KJV=0	ASV=0
1 Samuel 17:15	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Samuel 19:1	person	david	WEB=2:David	KJV=1:David	ASV=2:David
1 Samuel 19:1	person	saul-king-of-israel	WEB=2:Saul	KJV=1:Saul	ASV=2:Saul
1 Samuel 19:2	person	david	WEB=1:David	KJV=2:David	ASV=1:David
1 Samuel 19:2	person	saul-king-of-israel	WEB=1:Saul	KJV=2:Saul	ASV=1:Saul
1 Samuel 19:20	person	holy-spirit	WEB=0	KJV=1:Spirit of God	ASV=1:Spirit of God
1 Samuel 19:23	person	holy-spirit	WEB=0	KJV=1:Spirit of God	ASV=1:Spirit of God
1 Samuel 1:1	location	ramah	WEB=0	KJV=0	ASV=1:Ramathaim-zophim
1 Samuel 1:16	person	satan	WEB=0	KJV=1:Belial	ASV=0
1 Samuel 1:9	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
1 Samuel 20:18	person	david	WEB=0	KJV=1:David	ASV=0
1 Samuel 20:28	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Samuel 20:6	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
1 Samuel 23:29	location	en-gedi	WEB=1:En Gedi	KJV=1:Engedi	ASV=0
1 Samuel 24:1	location	en-gedi	WEB=1:En Gedi	KJV=1:Engedi	ASV=0
1 Samuel 25:1	topic	israelites	WEB=0	KJV=1:Israelites	ASV=0
1 Samuel 25:17	person	satan	WEB=0	KJV=1:Belial	ASV=0
1 Samuel 25:25	person	satan	WEB=0	KJV=1:Belial	ASV=0
1 Samuel 2:12	person	satan	WEB=0	KJV=1:Belial	ASV=0
1 Samuel 30:22	person	satan	WEB=0	KJV=1:Belial	ASV=0
1 Samuel 30:27	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Samuel 31:7	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
1 Samuel 3:20	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
1 Samuel 3:3	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
1 Samuel 4:4	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
1 Samuel 6:17	location	ashkelon	WEB=1:Ashkelon	KJV=0	ASV=1:Ashkelon
1 Samuel 6:18	person	abel	WEB=0	KJV=1:Abel	ASV=0
1 Samuel 7:16	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
1 Samuel 8:2	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
1 Samuel 9:25	person	samuel	WEB=0	KJV=1:Samuel	ASV=0
1 Samuel 9:27	person	samuel	WEB=2:Samuel	KJV=1:Samuel	ASV=1:Samuel
1 Thessalonians 1:1	person	jesus-of-nazareth	WEB=2:Jesus Christ	KJV=2:Jesus Christ	ASV=1:Jesus Christ
1 Thessalonians 1:1	person	timothy	WEB=1:Timothy	KJV=0	ASV=1:Timothy
1 Thessalonians 3:2	person	timothy	WEB=1:Timothy	KJV=0	ASV=1:Timothy
1 Thessalonians 3:6	person	timothy	WEB=1:Timothy	KJV=0	ASV=1:Timothy
1 Timothy 1:2	person	god-the-father	WEB=0	KJV=0	ASV=1:God the Father
1 Timothy 3:16	topic	gentiles	WEB=0	KJV=1:Gentiles	ASV=0
1 Timothy 4:1	topic	demons	WEB=1:demons	KJV=0	ASV=1:demons
2 Chronicles 11:6	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
2 Chronicles 12:16	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 12:16	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 13:19	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
2 Chronicles 13:7	person	satan	WEB=0	KJV=1:Belial	ASV=0
2 Chronicles 14:1	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 14:1	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 16:14	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 16:14	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 16:6	location	ramah	WEB=0	KJV=1:Ramah	ASV=1:Ramah
2 Chronicles 18:23	person	holy-spirit	WEB=0	KJV=1:Spirit of the LORD	ASV=0
2 Chronicles 19:4	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
2 Chronicles 20:14	person	holy-spirit	WEB=0	KJV=1:Spirit of the LORD	ASV=0
2 Chronicles 20:2	location	en-gedi	WEB=1:En Gedi	KJV=1:Engedi	ASV=0
2 Chronicles 21:1	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 21:1	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 21:10	location	edom	WEB=1:Edom	KJV=0	ASV=1:Edom
2 Chronicles 21:10	topic	edomites	WEB=0	KJV=1:Edomites	ASV=0
2 Chronicles 21:20	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 21:20	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 21:8	location	edom	WEB=1:Edom	KJV=0	ASV=1:Edom
2 Chronicles 21:8	topic	edomites	WEB=0	KJV=1:Edomites	ASV=0
2 Chronicles 23:10	topic	the-temple	WEB=0	KJV=3:the temple	ASV=0
2 Chronicles 24:1	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
2 Chronicles 24:16	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 24:16	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 24:25	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 24:25	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 24:6	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=0
2 Chronicles 25:19	location	edom	WEB=1:Edom	KJV=0	ASV=1:Edom
2 Chronicles 25:19	topic	edomites	WEB=0	KJV=1:Edomites	ASV=0
2 Chronicles 26:16	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
2 Chronicles 27:2	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
2 Chronicles 27:5	location	ammon	WEB=3:Ammon	KJV=2:Ammon	ASV=3:Ammon
2 Chronicles 27:5	topic	moabites-and-ammonites	WEB=0	KJV=1:Ammonites	ASV=0
2 Chronicles 27:9	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 27:9	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 29:16	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
2 Chronicles 30:5	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
2 Chronicles 32:30	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 32:30	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 32:5	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 32:5	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 33:14	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 33:14	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 36:17	topic	babylonians	WEB=1:Chaldeans	KJV=0	ASV=1:Chaldeans
2 Chronicles 3:10	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
2 Chronicles 3:10	topic	holy-of-holies	WEB=1:the most holy place	KJV=0	ASV=0
2 Chronicles 3:11	topic	cherubim	WEB=2:cherub|cherubim	KJV=2:cherub	ASV=3:cherub|cherubim
2 Chronicles 3:13	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
2 Chronicles 3:14	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
2 Chronicles 3:7	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
2 Chronicles 3:8	topic	holy-of-holies	WEB=1:the most holy place	KJV=0	ASV=0
2 Chronicles 4:17	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
2 Chronicles 5:2	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 5:2	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 5:5	topic	tabernacle	WEB=1:Tent of Meeting	KJV=2:tabernacle	ASV=1:tent of meeting
2 Chronicles 5:7	topic	cherubim	WEB=1:cherubim	KJV=0	ASV=1:cherubim
2 Chronicles 5:8	topic	cherubim	WEB=2:cherubim	KJV=0	ASV=2:cherubim
2 Chronicles 8:11	person	david	WEB=2:David	KJV=1:David	ASV=1:David
2 Chronicles 8:11	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Chronicles 9:31	person	david	WEB=1:David	KJV=0	ASV=0
2 Chronicles 9:31	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Corinthians 11:26	topic	gentiles	WEB=1:Gentiles	KJV=0	ASV=1:Gentiles
2 Corinthians 1:19	person	timothy	WEB=1:Timothy	KJV=0	ASV=1:Timothy
2 Corinthians 3:18	person	holy-spirit	WEB=0	KJV=1:Spirit of the Lord	ASV=0
2 Corinthians 3:6	topic	new-covenant	WEB=1:new covenant	KJV=0	ASV=1:new covenant
2 Corinthians 5:1	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=1:tabernacle
2 Corinthians 5:18	person	jesus-of-nazareth	WEB=1:Jesus Christ	KJV=1:Jesus Christ	ASV=0
2 Corinthians 5:4	topic	tabernacle	WEB=0	KJV=1:tabernacle	ASV=1:tabernacle
2 Corinthians 6:16	topic	the-temple	WEB=0	KJV=2:the temple	ASV=0
2 Kings 10:29	poi	bethel	WEB=1:Bethel	KJV=1:Bethel	ASV=0
2 Kings 10:33	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
2 Kings 11:10	topic	the-temple	WEB=0	KJV=1:the temple	ASV=0
2 Kings 11:11	topic	the-temple	WEB=0	KJV=3:the temple	ASV=0
2 Kings 11:13	topic	the-temple	WEB=0	KJV=1:the temple	ASV=0
2 Kings 12:1	poi	beersheba	WEB=1:Beersheba	KJV=1:Beersheba	ASV=0
2 Kings 12:21	person	david	WEB=1:David	KJV=0	ASV=0
2 Kings 12:21	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Kings 14:20	person	david	WEB=1:David	KJV=0	ASV=0
2 Kings 14:20	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Kings 14:25	location	dead-sea	WEB=1:sea of the Arabah	KJV=0	ASV=1:sea of the Arabah
2 Kings 14:7	location	edom	WEB=0	KJV=1:Edom	ASV=1:Edom
2 Kings 14:7	topic	edomites	WEB=1:Edomites	KJV=0	ASV=0
2 Kings 15:38	person	david	WEB=1:David	KJV=0	ASV=0
2 Kings 15:38	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
2 Kings 15:7	person	david	WEB=1:David	KJV=0	ASV=0
2 Kings 15:7	poi	city-of-david	WEB=0	KJV=1:city of David	ASV=1:city of David
